BGME,Precily
0.8199737662062097,0.8500430291490443
0.6371143600979693,0.6131439670731015
0.9213921450235217,0.9562800608781944
0.5346730308848341,0.6180691605478889
0.5391825486610905,0.9146540030809428
0.6438296224013671,0.797629110927102
0.9861423650215005,0.8109428211991265
0.7936170606970997,0.6906190647845947
1.111741466672272,1.1399184166268166
0.942312499019481,1.0567081966194276
0.9972239443656239,1.1163139775763935
0.8011118242674096,1.4142780385143945
0.533676149714811,0.8222175964841258
1.121328538358601,0.8261549567916404
0.853004656632524,1.1146843381550358
0.5841801808200882,0.8397821699464937
0.8994331146415825,1.138476179116346
0.722753663232106,0.9399110443402462
0.5536729748719406,0.797464820467918
0.8659672411233288,1.0018369423892892
0.5608114945049296,0.45376908046452935
0.919351572612204,0.9065880659113738
1.5406373131541113,1.5718315049731646
1.071430294225351,1.0928072676687741
0.5373380717530754,0.6708395925810167
1.3645992991856595,1.1903610994072131
0.8321492810441475,1.040999336475165
0.4094804555534813,0.9624407570198742
0.6437781012063286,0.5827272986858771
0.568316614375436,0.5262870104273163
0.8086909150792868,0.8434599695823091
0.6703358318632704,0.8831588931458435
0.8020798221997163,1.0278990083178103
0.8427727066931461,0.9973782946137356
0.6416734597805893,0.7792051989394019
0.30936946461442294,0.629365610556859
0.6589066289275648,0.7211053565898786
0.5000273190010829,0.5043621990215079
0.8044475891636907,0.9368368128667056
0.9618499552197334,1.4159858247312513
0.77449695458985,0.7122488643236574
0.7040300700273743,0.8925644185828634
0.4364907107702834,0.4984354175568847
0.8829589340643494,1.2781694355909057
1.036222958160182,0.8057141184027927
0.6022372703312181,0.6047278013814562
0.7952511592875579,0.842898799672497
0.7290925180358115,0.8809496781159576
0.8603697144650768,1.1793253775496464
0.8496361491634179,0.7799684385298573
0.9222297310874477,0.9684580384918309
0.6634073944929604,0.6785438869699209
0.8561989741902621,1.0418556798244454
0.5975243557777469,0.7494792520537317
1.2076956941956114,1.3419835257636072
0.812627371269024,0.8437864501861686
1.1078674304355962,1.3537474725701837
0.9815421067924041,0.9775522270390993
1.1296313982544741,1.1521084180651613
0.8325909567777889,1.063514699415403
0.5722627905005563,0.7423962019966343
1.0220607813489095,1.2513145011301736
1.2038083992177886,1.180844440533129
0.746309187213478,0.8856316004646804
0.6434967630663282,1.0451818766442593
1.1365269696984472,0.6789263635640603
0.7720408816018454,0.6867990177860968
0.978355494707976,1.2112176217479198
0.8266438244536674,0.8075985915706476
0.4244932348719112,0.5436079659554908
1.0966855676252552,1.222778396017094
0.9484603193614798,1.0539368496914068
0.981833703890279,1.2675147848876536
1.3488154325984143,1.08940822351041
0.7708164527583188,0.8762132621391474
0.7005979022103982,0.9694379033895341
1.3330928963812123,1.7716172887906614
0.9313524285462023,1.094951965028352
0.9396673520386292,1.03500395155916
0.8516553088226614,0.6594248128026073
1.158118584707557,1.5092385585606567
0.723716952250607,0.7683703025426244
0.885744611387089,0.9038299601130693
0.8876868855823514,1.1200190360603768
0.7172329385638077,0.6324753692905516
0.7188439897221275,0.7546105728297707
0.5546731172490724,0.5106519326623437
0.7435007661033888,1.0297175231054316
0.6337733582575397,0.6892339682298355
0.9916114835124543,0.9543025677650605
1.1357806509011807,1.137286924124039
0.5870576213406331,0.8232162385147503
1.4255078616509185,1.729894765004463
0.6487265686802033,0.9240181345302433
0.6489132234719651,0.7995950489543348
1.5705647416625834,1.5124331840534944
1.2217581931515946,1.2712528870449404
0.8771787730613052,1.2007213098337666
1.2232523060892904,1.353715232461747
0.9320783498275225,1.0002563616684703
0.7220082611822839,0.9697013252860058
0.7601272469407633,0.8280967107091399
1.104382975217609,1.196660964653875
0.4873590470324595,0.712173958752969
0.705545782292661,0.8239168464814804
1.256332835084514,1.2196375906763781
1.7932486331708224,1.7962977175680863
0.7301661080933765,0.8176195325945739
0.6813531996943217,1.0214564185128727
0.6491403050026197,0.6225335864134339
0.5835373932797211,0.4717178152221197
0.1833120327591132,0.21667347714842342
0.6224397830426576,0.8242922859200934
0.4747413319081732,0.6578351817215526
0.5235351944018339,0.6118755656176845
0.6749979657410616,0.7999682888880072
0.6875254659934019,0.8165955988328492
1.9766782453501197,2.103348690219203
0.7725578746712904,0.8354447358558952
1.1717133430481723,1.2860230257948104
0.9877411134400264,1.0842781142276106
1.1175645116794612,1.3615640302828258
1.3400012409218247,1.2068435630915508
0.8297356843757583,0.8821005491681694
0.9794289619722091,0.9810983639308323
0.7219708248407514,0.8435031011735853
0.5848507867649366,0.522165102300542
0.9011710375907329,1.0805867660787645
0.9535864960533071,0.7522165499019409
0.7789924951311336,0.9820720513306924
0.7191666552626462,0.7386075861867843
1.0756846845368417,0.7996370933852175
1.171718167970724,1.0435152317131569
0.47052033587872677,0.6085464334510483
1.0166277494641245,0.805631022163147
0.7041242122175203,0.7432479742712399
0.7174590101573216,0.803256947087269
1.1359103338814234,1.5477036274707705
0.7183040993941445,1.0197667577369876
0.6938003000874392,0.6519758027429803
0.7638571817802099,0.6740743505546033
0.8681521173717286,1.2459991887739157
