BGME,Precily
0.8188854759196484,0.8053586162487557
0.9570956969662796,0.9602633745721048
0.6953526219753952,0.6718452955756872
0.9293583217978206,0.9056029115126452
0.8792129860972406,0.6524140052274123
0.90819969273134,0.8591021981760454
0.8290187562458474,0.8843755431006204
0.7958554259268995,0.8454058781949462
0.7806005892921802,0.7693383534312999
0.853383025037258,0.815623951249299
0.8990806767818531,0.8735375302560932
0.9634744924117813,0.8861640146171255
0.944954370249493,0.8693405607891538
-0.019122726208079754,0.44679797450628733
0.8564924959527127,0.7549382078304016
0.9688817337918727,0.9356934732991544
0.9020017632288674,0.8429896029567395
0.8705587090751374,0.7810899309374684
0.9261871488486351,0.8468741908769628
0.7538166072624296,0.6705041794835218
0.908849008308048,0.9403243188078114
0.8541818562189052,0.8582025846997503
0.38200253173081267,0.35672325642752145
0.8734372387228768,0.8683365450065346
0.930776350808761,0.8921061630665442
0.5672510898254776,0.6707065086876098
0.9076922402171431,0.8555436517579623
0.9494539335300645,0.7207655350965121
0.8391118263601284,0.8681796531912045
0.9111988778765062,0.92384769542511
0.8180002413049653,0.8020139297809644
0.929172315827815,0.8770592478390983
0.9299543118179031,0.8849604647252383
0.9020794206039486,0.862857243307502
0.9120304854072324,0.8702797655292345
0.9890551854875086,0.9547040334023335
0.9580589454442547,0.9497670092488011
0.9230083311436545,0.9216676190666943
0.8802175843469389,0.837547853481959
0.8157436315528572,0.6006757722102696
0.8643240317949947,0.8852567804390606
0.9054415345592746,0.8480162562874124
0.9557529683842444,0.942303174525501
0.8389310148394866,0.662473583715635
0.7801056220020847,0.8670557209225837
0.945623248542074,0.9451725723007477
0.8743430328866795,0.8588344182329657
0.8795497735116797,0.8241491222752799
0.8110879278811421,0.6450585078084753
0.8899320958424194,0.9072425519512568
0.8676486848068916,0.8540474658938516
0.876577486737664,0.8708811485050062
0.8363359614312109,0.7576634143798514
0.9427263082841214,0.9098920348708855
0.6251271095074006,0.537125380588945
0.8087488753565569,0.7938011688556457
0.5883090547469807,0.38528891767756335
0.8947323386612333,0.895586406288045
0.7036575188564699,0.6917471488985938
0.913929588219863,0.8595643089698288
0.940681822742903,0.9001683466289923
0.8729073687556522,0.8094978512749726
0.7857069917864083,0.7938047570412085
0.9197890882658439,0.887045877585228
0.9225401505274083,0.7956532869604253
0.6750185271268292,0.8840303204440284
0.8334267900741903,0.8681792161877165
0.42391298262994603,0.11704397880404871
0.7902805631015772,0.7998327892857422
0.9755376285106282,0.9598829827758651
0.8241534512295103,0.7813924752794534
0.7617526786001098,0.7058161188959535
0.7694966430055177,0.6158441510502235
0.6617445980288321,0.7793413347041553
0.9137987173055476,0.888613791549165
0.8485315594572783,0.7099823155402557
0.7469130936605475,0.5530194059733673
0.8502543186245588,0.793025740127313
0.8821536166655571,0.857027668747708
0.8470121118866687,0.908280874960812
0.8547329683379183,0.7532956626942823
0.9414725011012037,0.9340273975246491
0.844283206773171,0.8378593610665666
0.9128308464581355,0.8612304981214031
0.9374360173416121,0.951349067446053
0.9424803859516313,0.9366141318353625
0.8873083189218804,0.9044858793823245
0.8553877636674319,0.7226179150235117
0.9324001351461605,0.9200513350345725
0.821848740905343,0.8350022637402632
0.7337065373242853,0.7329997517515452
0.9345262501051582,0.871254039626432
0.08777054518122451,-0.34339654265821284
0.9257398194121318,0.8493415064514761
0.9039584035396422,0.8541769039611935
0.6794129186769411,0.7027056020350668
0.672524763686754,0.6454546053901697
0.8748460329187918,0.7654946097037649
0.7039778671009042,0.6374676813351672
0.8864368089263807,0.8692157665805637
0.8471632511170504,0.7243110015493233
0.8431155778359389,0.8138044311688439
0.8576997993214915,0.8329261981442138
0.9123297488189928,0.8127911547272804
0.7929467410755335,0.7176430797771084
0.7528454093264358,0.7670724475432242
0.34931594131132093,0.34710132669857874
0.9495598133986052,0.9367535928509054
0.9174692979669573,0.814514218844022
0.917820936804046,0.924419526232306
0.9116510716177714,0.942266423658771
0.9902821544178291,0.9864231333378919
0.8969993242745129,0.8193625226317316
0.9146314751467186,0.8360853080740576
0.9502166332634173,0.9319984643399521
0.8857014111207198,0.8394606559746438
0.952325164511134,0.932744826916692
-0.11767668363488015,-0.2655134830865531
0.922884580778308,0.9098190864790101
0.8030822554891024,0.7627863965858586
0.8514246578642405,0.8209633840793635
0.5905108696575271,0.3921823416971264
0.7582968717243633,0.8039468488653312
0.8729709323057324,0.8564313028558581
0.8370822784994374,0.8365264302246764
0.9207439227977783,0.8918151008664803
0.9348889662138165,0.9480984747704729
0.8799032538192777,0.8273223702602092
0.8823030068465703,0.9267629315459196
