BGME,Precily
0.43007459990750485,0.29764937265855473
0.7731338662988256,0.5747446204220317
0.6555766467980106,0.3993102081881048
0.3648891110542303,0.1491677117362532
0.4855350167413781,0.3263768507063032
0.7861167436068314,0.7288671948654935
0.4382055222658384,0.3526446577960679
0.6561090281926691,0.42916250935528266
0.7910455575554682,0.7189229444104477
0.6817745189330331,0.5699856443119664
0.30493455664606606,0.174166280835358
0.5379114902911019,0.4223470698515833
0.6141171240551049,0.4306543008110234
0.5410340951327286,0.4446224851510451
0.47951691405431807,0.37404474683845945
0.22891231076004848,0.03160145822899363
0.6011086205135617,0.5040715738484716
0.7222307654941822,0.4190449184359326
0.5964195248701114,0.4737687418366734
0.7466487796735767,-1.470641763678889
0.7627406368435479,0.540564290258139
0.7344977714055028,0.5983812043537693
0.5320871336037125,0.12398331889036573
0.6591756657408846,0.20515052496779718
0.6554459885554574,0.5805152730649841
0.7848907237859574,0.715112146280529
0.8787509939987651,0.8234280063512938
0.2897286176786533,0.237740483759036
0.5077278118682473,0.43727048520580714
0.5480831458221467,0.41187863422207094
0.22908659686959765,0.05768552414478101
0.7843432492697252,0.7338067538641551
0.34895977559704605,0.31935457056658345
0.31710656267467696,0.12365338018272942
0.5263861798077043,0.5277185575420229
0.6360653265394642,0.4465798254087364
0.07607243091958937,0.09494968449261476
0.7477183944437449,0.7004111505981381
0.5414642924765413,-1.682811806276606
0.7609557204868627,0.6728699195945584
0.60860907211244,0.39738104822779363
0.8188338388344015,0.6044653869904376
0.6982944668011908,0.5963938973285248
0.7663604201024186,0.6462215653844616
0.18754972745037723,0.05227593067678016
0.47434794376181344,0.3159168260246423
0.3777062706725982,0.021650682363710372
0.35368536240420634,0.26889477403985196
0.7770532686656676,0.6737265877980445
0.4651308819166986,0.4043095576749275
0.7308610246114335,0.50382556010655
0.616142727510726,0.5760921367519529
0.8024760573168063,0.7062802592339638
0.264209343562136,0.010758350120239513
0.36283045594149876,0.2735930064320804
0.3288204239091117,0.31359493630815094
0.5817793366392251,0.4385784508798368
0.6341104058005101,0.6635963847068456
0.3717478551544374,0.3601762244761981
0.36550419969590153,0.2335744441209845
0.6634353889153388,0.5862789798618078
0.39398937046285243,0.4263647494207935
0.46013297301698663,-1.094804817443956
0.7276408959910254,0.4561692371058247
0.2946870085385819,0.19503239791472438
0.7228896298046887,0.6421272694880527
0.1394541340559624,0.07831416921971635
0.7273673204535465,0.6487803849699343
0.36546217164227124,0.3217958155812264
0.06142325026904871,-0.10203392395315936
