BGME,GME,BME
0.7856992759050527,0.8415157791480913,0.7145608397272956
0.42405328935481157,0.4640326253620873,0.4358968319527849
0.644704155925407,0.6161072940239651,0.7815682600376119
1.31131020485059,1.2760082667225248,1.4326833967026265
0.5188187468582849,0.476253828489767,0.554454643624049
0.6392697337602783,0.620666943432041,1.004864914607502
0.6754876248694669,0.7165040000828694,0.8291420961423889
1.0832796284399855,1.1113390878134484,1.4859341477083579
0.9237910215052757,1.03624665774403,1.2891542124690125
1.319758023202088,1.2453928148029487,1.336142699580106
1.296714883197264,1.3569427825206872,1.3533565916751533
0.7575334923270355,0.8096932965165561,0.8646958574388899
0.45104861015524694,0.4685095789723405,0.673724646111804
1.26869591171038,1.301999400375338,1.3585098206810982
0.42142340269306755,0.41206063268648646,0.45938595585781805
2.1548334029858176,2.303689538880739,2.2575830761549436
0.2542916902229937,0.26787914254400474,0.2935489488372671
0.5380207740616981,0.5387295059271884,0.7025790652455702
0.844215766668431,0.8725974353203373,1.0397225387575095
0.46277299646965603,0.7618330648528108,0.7837612371192719
0.3432381738185695,0.28535182993724334,0.453430952224268
0.3892895890147933,0.4120565693496314,0.5092772030960567
0.5132065899930148,0.7207090530163276,0.6386996015067782
1.2227109888322854,1.381520444102254,1.6972862953045582
0.8685164477739801,0.9223216647010128,1.0854652646451868
0.6307321284760473,0.5730114808793085,0.7706943411281715
0.35265964784492015,0.3406494671657542,0.6741725773129618
1.0045235574453102,0.9954837391085922,1.0029639048681658
0.1470400533115741,0.16307751540503643,0.16970068604520164
0.836337070541958,0.9960953108628449,0.9491461364707735
0.6046471330398838,0.5906090855627896,0.6069366019235166
0.5260907302722475,0.503096170688084,0.6382788938632464
0.7968281493214628,0.7244202842898397,0.7682627294030191
0.34902364547366893,0.3288014960363798,0.3940044590994852
0.6374615265328453,0.602138188496748,0.588499702522358
0.6225848751297514,0.8018950073819935,0.878594864721004
0.7752963732373985,0.7756676181057904,0.7487687522477442
0.596759376810233,0.5742101850228328,0.7616662260404579
0.6318559895281829,0.9629262253179687,0.7543557766349611
0.5194366225104114,0.5862369006741148,0.6047844683988862
0.3106850591693269,0.33239464727593554,0.3921784838688572
0.49527735010910623,0.443198242676172,0.8411369771547764
0.4876042255767659,0.557977617855702,0.5348553585581713
0.7446193267799944,0.9455941530055385,1.4757736252320572
1.1873433596110843,1.0597287300961384,1.1188582171348935
0.3783578322158466,0.33029345038346714,0.3123394114650784
0.632907247137042,0.6108493842888675,0.654730199469138
1.1468689552792355,1.1750373883993033,1.3186789774581074
1.2270823268818776,1.1827111907932821,1.3967747741406622
0.6681326824683682,0.5692863057180279,0.7330527886493281
0.47864378852538575,0.484142402075962,0.8216966149890957
4.047193058378426,4.672452056436748,4.6254307487869974
1.0116750711274924,1.2532256996262565,1.1051913080399889
0.520780582936726,0.490219821131274,0.5940145892341026
0.4778971228960892,0.46648549558954994,0.4899948138663976
2.180767152222961,2.073556861891456,2.1954330132292097
0.5003397439070838,0.4717394449504422,0.5412912710675646
1.0603220049699333,1.11321123473526,1.0084959925242911
