BGME,GME,BME
2.7700640132622376,2.361641657874559,3.6414004189787637
3.229179789180852,3.0670938603464255,4.35540411778511
3.582703022152046,3.624009637599842,3.2831211924719663
4.6441466202237365,5.114169501752891,5.899076562572686
1.8406312039396808,1.731953780444246,3.0365923521696785
2.581992205984586,2.8243138190476382,3.524934443764104
1.2931878850744352,1.4735210251276818,2.7386153953102137
2.5146855890342836,3.011130639738476,4.736404880644487
4.619868296303493,5.015727652730418,6.295907424456346
2.368494077498327,2.5138703893916516,3.321699211961272
1.943374144567079,2.425324304209469,4.101830825068203
4.732213355880303,4.8587514835037195,6.278111993828397
3.2817343275196893,3.8363485208023413,3.054817068962253
3.4042177690107733,3.3131699905952297,3.1712822468068342
2.0137384874523323,2.180488777419526,3.2699660733617506
1.091921527149879,1.3242307974203376,2.3697074517586247
3.76254182230491,4.071114866398909,6.274518980255054
5.95414164437135,6.71214244385961,7.07262288696398
3.874140980762123,3.9448168544164686,3.637378664427133
4.858363950341268,4.56634166144652,4.870819155790732
2.12161389509283,2.5988407913010456,2.60637044445593
4.582358433598076,5.229976393907068,6.138195088003164
2.2983625911346057,2.420830326595789,3.9219986622858594
1.6883201598953836,1.7505211360048556,2.604958787092365
3.178688065443018,3.29276893494484,4.382130829986375
3.4931977302909374,3.612659277110725,4.408260035677392
2.7429446455981443,3.026557825190647,2.873984699221505
3.6042589251911585,3.8654675516887123,5.625505672292587
2.1092169646807957,2.497403598665047,3.569785665588219
3.0597843375409512,3.43585947206624,3.728115603880463
1.918438427931137,2.188358278629997,2.9704391438644913
3.696699993491259,3.8262724273374515,3.3432775792263785
2.5672285811580764,2.8809620854801143,3.2352014335882027
5.4101829608525245,5.473716866004305,5.215946109841474
3.0187282836357157,3.298530543759513,3.8195671756942864
1.7114566121312182,1.9913038079765597,3.052182977124384
1.9988415877554744,2.093190551774581,5.194149451469349
4.42207947323045,4.313805248065113,6.3321609820245754
2.375351058277583,2.422521218442062,2.4649081044687735
3.6932338748131923,3.786817024007814,4.853433599796773
1.9928106015596132,2.0153808662141377,3.332598075074693
2.0387521816771303,2.0735275107078674,3.043297583125738
1.6409620138499241,1.8875492499911941,2.5648447636975744
4.627020617853669,4.998061912970539,7.139668629083052
1.8165648889419295,1.88213535524451,2.3356931485273873
5.389037039066838,6.119972181570524,6.53568076447184
4.265033564584146,4.986924708852693,5.502093657337132
3.389410438307357,3.8577901444143388,5.929566846381968
4.365602286195839,4.116089558805851,5.4653969564781555
2.068455666621873,2.367729252750802,2.788996485473692
3.5740255918074944,3.57324115715971,5.410202634431655
1.3581766717753643,1.524416554388935,2.09590149913461
2.380005820498726,2.299301527847232,2.497960971746077
3.422012167769576,3.6391513635711137,3.8151765075012336
2.1355562097505785,2.404589523320401,3.0580441382484387
4.088150915784824,4.897047021875918,6.83414189696133
1.5243369518983318,1.8948417023429067,2.7012141178485978
2.839619235753035,3.0892932572760765,3.294526871568167
2.0487183592999925,2.157891946665411,3.7456792609251828
2.48840277648913,2.6528113378709004,2.3258148838026926
3.457220789065566,3.528134721746946,5.300728485386532
6.932640703270039,6.5859720990497,4.830139218936593
2.463002996850576,2.853991279603952,3.6263249165914715
2.7920649222951957,3.1082749243758037,3.381752239621432
1.6567558010133288,2.0890886994577,5.201801589021975
4.3718849212177435,4.35060779011184,4.4180028916460445
5.208740385116628,5.749128545239913,7.972410429174291
4.016306548489014,3.9339726905814296,4.755156611086493
4.35835317077691,4.278890003164482,3.7953830843026077
3.081705200445426,3.9838301812420545,4.304102778986675
2.650285387016746,2.8060556850765397,5.465855637928677
3.0269182498601843,3.5536137996770245,5.618217962839765
2.7577565378174804,3.160470520811729,3.279631816357378
2.8131141767364802,3.209088431285095,3.874927374646731
1.9509829965319867,2.395354503862205,2.559651066829897
6.299519291188311,6.355948652318118,4.785039692718401
2.4702482474457343,2.7892233537067534,3.656058595697133
3.343247593313786,3.319136716110912,2.852088661187355
1.9239104258031101,1.8664267830972758,1.6115981263688992
2.7297671032382143,2.754027463279868,2.3892343247056944
5.351588741064532,5.9753956761173175,6.95491257853038
3.4351143583982684,3.539808067378286,4.644716443458686
4.5378816431115725,4.712915487291116,4.5616372190056405
3.372577697788691,3.822819453952971,5.039091756473849
3.6796988504830606,3.9214108390756315,3.7536731688441067
4.260013383124725,4.214749143207452,3.8047361074715425
5.148116266838926,6.351329365933345,8.226089163917957
2.3233166480658416,2.7756666088237556,5.736303921269861
2.3817378431443044,2.409331614087205,4.938591092737149
3.6741053178519323,3.7670001360417458,3.4545244744334953
5.226365117853808,5.535132625091749,4.681571770748737
2.2372563969226533,2.1799822013625945,3.3540505222353967
2.6905270001623642,2.752726608336743,2.545684380894209
3.7037027200872052,3.6029153788824164,3.0869882789496392
3.679962312934807,4.505298822664696,5.086985217199723
17.27244078545232,19.821432212592946,22.318356452790628
4.605802192861233,5.0431591083610865,4.97599306459738
2.7871013338541704,3.588765195085637,5.021352176192208
