BGME,GME,BME
1.664350928519054,1.5367633708136588,1.9082453770358685
1.7969918723190854,1.7513120396852258,2.086960497418461
1.8928029538628806,1.903683176791727,1.811938517850969
2.155028217964613,2.261452962533798,2.428801466273579
1.3566986415338083,1.316037150100348,1.742582093380303
1.6068578673873386,1.680569492477963,1.8774808770701512
1.1371841913579501,1.2138867431221423,1.6548762477328067
1.5857760210806202,1.7352609716519518,2.1763283025877525
2.149387888749607,2.2395820263456345,2.5091646865951915
1.5389912532234635,1.585518965320709,1.8225529380408327
1.3940495488206575,1.5573452745648504,2.0252977127000866
2.1753651086381574,2.2042575810244407,2.505616090670795
1.8115557754371487,1.95865987879528,1.7478034983836865
1.8450522401847524,1.8202115235859897,1.7808094358484385
1.4190625382457012,1.4766478176665978,1.8083047512412698
1.0449504902864437,1.1507522745666583,1.5393854136500789
1.9397272546172335,2.017700390642503,2.5048989960186128
2.440110990174699,2.590780277032309,2.6594403334092642
1.9682837653047194,1.9861563016078239,1.9071913025250333
2.2041696736733467,2.136900012037653,2.206993238727915
1.4565760862697252,1.6120920542267572,1.6144257320966888
2.1406443968109405,2.2869141640881643,2.4775381103028797
1.5160351549797932,1.5559017727979454,1.9804036614503264
1.2993537470201806,1.3230726117658302,1.6139884717966126
1.7828875638814181,1.8145988358160159,2.0933539667209593
1.8690098261622214,1.900699680936135,2.0995856819090264
1.6561837596106732,1.739700498703914,1.6952830734781448
1.8984885896921158,1.9660792333191235,2.3718148478101293
1.452314347750099,1.5803175626009625,1.8893876430177634
1.749223924356442,1.8536071514930665,1.930832878288658
1.385077047651551,1.479310068454209,1.7234961978096996
1.9226804189701572,1.9560859969176845,1.8284631741510078
1.6022573392430057,1.697339708331869,1.7986665709875753
2.325980000097276,2.33959758633922,2.283844589686758
1.7374487859029732,1.816185712904799,1.954371299342652
1.3082265140759142,1.4111356447827967,1.7470497923998571
1.4138039424741589,1.4467862840705192,2.279067671542324
2.102874098283216,2.0769702087572446,2.5163785450572766
1.5412173948789907,1.5564450579580578,1.5700025810388891
1.9217788308786192,1.945974569208913,2.2030509753060126
1.4116694377791188,1.4196411047212383,1.8255404884786022
1.4278487951030145,1.439974829886921,1.7445049679280762
1.2810003957259046,1.3738810901934686,1.6015132730319703
2.151051049569412,2.235634566061846,2.6720158362335824
1.3478000181562284,1.3719093830295461,1.5282974672907716
2.3214299556667304,2.47385775289739,2.5564977536606284
2.065195769069883,2.2331423395862373,2.345654206684594
1.8410351540118284,1.96412579648411,2.435070193317221
2.0894023753685738,2.0288148162919777,2.3378188459498217
1.4382126639067927,1.5387427506736797,1.6700288876165261
1.8905093471886074,1.8903018693213287,2.3259842291880775
1.1654083712481922,1.23467265070096,1.4477228668272841
1.5427267484874714,1.5163447918752622,1.580493901204961
1.8498681487526554,1.9076559866944338,1.9532476820672882
1.4613542382839892,1.5506738932865287,1.748726433221743
2.021917633284013,2.212927251826394,2.6142191753870465
1.234640414006577,1.376532492294645,1.6435370752887195
1.6851169798423595,1.7576385456845434,1.8150831583065739
1.431334468005292,1.4689764962944136,1.9353757415357833
1.5774672029836723,1.6287453262775309,1.5250622557137439
1.8593603171697426,1.878332963493679,2.3023310981234935
2.632990828557904,2.566314886963348,2.197757770760143
1.5693957425871194,1.689376003027139,1.9042911848221824
1.6709473128423875,1.7630300406901194,1.838954115692241
1.2871502635719454,1.445368015232695,2.2807458405140135
2.0909052874814162,2.0858110628989963,2.1019045867132133
2.28226650177332,2.3977340438922563,2.823545719334874
2.0040724908268697,1.9834244857270038,2.1806321585922035
2.0876669204585556,2.0685478005510247,1.9481742951549812
1.755478624320281,1.9959534516721713,2.074633167330233
1.627969713175508,1.6751285577759516,2.337916944189566
1.7398040837577615,1.885103127066799,2.3702780349232797
1.660649432546641,1.7777712228551033,1.81097537707098
1.6772340852536,1.79139287463278,1.9684835215583418
1.3967759292499233,1.5476932848152456,1.5998909546684414
2.509884318288058,2.5211006827015296,2.1874733581733974
1.5717023405994324,1.6700968096810296,1.9120822669794135
1.828454974374208,1.8218498061341148,1.6888127963712718
1.3870509816885284,1.3661723109100388,1.2694873478569604
1.652200684916398,1.6595262767669177,1.5457148264494633
2.313350112080861,2.444462246817757,2.637216824330222
1.8534061504155717,1.8814377660125476,2.155160421745603
2.130230420192044,2.170925030324888,2.135798965025885
1.8364579215949084,1.9552031745966891,2.2447921410397553
1.9182541152003456,1.9802552459406921,1.9374398490905742
2.063979986125041,2.052985422064037,1.9505732766219122
2.2689460696188717,2.5201843912565893,2.8681159606818474
1.524242975403148,1.6660331955947802,2.3950582292023426
1.5432879974730265,1.552202182090724,2.2222941058143384
1.9167955858285808,1.9408761258879315,1.8586351106210963
2.286124475581723,2.3526862572582323,2.1636940104249347
1.4957461004203398,1.4764762786318628,1.8314067058508323
1.6402825976527229,1.6591342948467864,1.5955200973018826
1.924500641747673,1.8981347104150474,1.7569827201625061
1.9183227864295433,2.122568920592379,2.2554345960811464
4.1560126065078675,4.452126706709159,4.724230778951281
2.1461132758690145,2.245697911198451,2.2306934044366966
1.6694613903454523,1.8944036515710259,2.2408373828085355
