BGME,GME,BME
0.43007459990750485,0.38958678998059715,0.4816765332984453
0.7731338662988256,0.7517451455516985,0.7667976373719957
0.6555766467980106,0.6708540837070545,0.5824590885535654
0.3648891110542303,0.38198700690152043,0.30610406119631706
0.4855350167413781,0.5277427437143697,0.45019816520310363
0.7861167436068314,0.7923407601107861,0.6637979731853053
0.4382055222658384,0.40409272398028184,0.31041305018765486
0.6561090281926691,0.6472014529932495,0.5282849186105276
0.7910455575554682,0.7656089553121114,0.7084032065471383
0.6817745189330331,0.6997057637532342,0.6778237783951042
0.30493455664606606,0.27265118264615273,0.2745734535804206
0.5379114902911019,0.5060944862526345,0.4725434265777685
0.6141171240551049,0.5991788475318605,0.4236124484518482
0.5410340951327286,0.5289861601868812,0.5085428404357382
0.47951691405431807,0.49108049451730007,0.4326308923115787
0.22891231076004848,0.1756454857250559,0.19214426737239765
0.6011086205135617,0.579794838709361,0.5395282282098599
0.7222307654941822,0.7218648615788725,0.6372726509056778
0.5964195248701114,0.5828515630151486,0.5029567881076854
0.7466487796735767,0.5829243751517499,0.5709195061433651
0.7627406368435479,0.8027538933294027,0.6865711707899396
0.7344977714055028,0.7189702972889604,0.6526641446112826
0.5320871336037125,0.342898073777241,0.4176696731207781
0.6591756657408846,0.6149083553455381,0.5268902652156963
0.6554459885554574,0.6341006203976429,0.5693790115595599
0.7848907237859574,0.8045761752899738,0.7371570363746973
0.8787509939987651,0.8828802514234322,0.7682106377295733
0.2897286176786533,0.29612042822243345,0.2908314057453928
0.5077278118682473,0.45403634223786127,0.4318627736762708
0.5480831458221467,0.4617573760604169,0.4871264813468337
0.22908659686959765,0.24698483596231335,0.2261675683122819
0.7843432492697252,0.7937692507539714,0.738354727826074
0.34895977559704605,0.408119875223131,0.3722988574426167
0.31710656267467696,0.35667285945263694,0.2290979052986517
0.5263861798077043,0.5526303065085145,0.5627632716760007
0.6360653265394642,0.5312488155122967,0.48641358316052297
0.07607243091958937,0.0756300151149667,0.10768563229716488
0.7477183944437449,0.7572511249364411,0.6780035875924502
0.5414642924765413,0.30120776674322536,0.45256662040663964
0.7609557204868627,0.7302142908823308,0.7216787164323406
0.60860907211244,0.5812600394430854,0.5059463074620787
0.8188338388344015,0.8378837145625708,0.6923227821098683
0.6982944668011908,0.6547508699108832,0.6690577877023991
0.7663604201024186,0.7033004480058319,0.5369457689015595
0.18754972745037723,0.2748711746892767,0.23441129636386004
0.47434794376181344,0.5411237284575939,0.5660672519468803
0.3777062706725982,0.39939423489622594,0.3562492776406736
0.35368536240420634,0.3378111244977443,0.25686232808218434
0.7770532686656676,0.7851149932458599,0.7462221046763655
0.4651308819166986,0.5442616829469077,0.4131595282469458
0.7308610246114335,0.7277691820919284,0.5379641596943245
0.616142727510726,0.5568398452088354,0.5612995956192951
0.8024760573168063,0.7553146377460886,0.7842175310893432
0.264209343562136,0.30738745681526936,0.16073986076525493
0.36283045594149876,0.3780453233669596,0.3467008751794316
0.3288204239091117,0.36181677436492754,0.3243066791183631
0.5817793366392251,0.6056855646525336,0.547549045995207
0.6341104058005101,0.6158597058002704,0.651994217108615
0.3717478551544374,0.3409294225610252,0.2796531711865491
0.36550419969590153,0.5333393557500439,0.38175209978306734
0.6634353889153388,0.6291537679168618,0.6519651728378946
0.39398937046285243,0.4406070444478508,0.4775765176678687
0.46013297301698663,0.44311170794745847,0.3992872717495165
0.7276408959910254,0.709491448620551,0.5689747666484323
0.2946870085385819,0.2878781700668094,0.19781041734422578
0.7228896298046887,0.7110364364331311,0.7047754729589255
0.1394541340559624,0.04882355501554614,0.23341815977616032
